"id","updated_at","carbs","dietary_fiber","energy_kcal","energy_kj","fat","name","net_carbs","preparation_time_in_minutes","protein","saturated_fats","servings","sugar","total_fats","total_grams","categories"
122,2024-09-10 06:45:30.635,16.39905,5.1315375,341.46512499999994,0.0,18.1835375,Σπετσοφάι,0.0,10,23.284200000000002,0.190875,2,8.07606,18.1835375,394.2875,"2,4"
159,2024-09-11 07:04:54.974,73.46900000000001,5.728583333333334,501.925,0.0,13.689750000000002,Σπετσοφάι με φασόλια γίγαντες,0.0,100,21.288249999999994,0.17433333333333334,3,7.040275000000001,13.689750000000002,324.5,"2,4"
146,2024-09-10 08:08:04.637,83.05426666666666,7.230241666666667,496.26525,0.0,10.263241666666667,Σπιτικά νιόκι με σάλτσα τομάτας,0.0,40,19.2814,0.2535833333333333,3,9.33507,10.263241666666667,485.575,"2,4"
217,2025-03-26 07:31:11.063,4.826666666666667,0.208125,177.1170833333333,0.0,3.921791666666667,Σπιτικά σνίτσελ κοτόπουλο,0.0,20,28.74766666666667,0.9064166666666668,6,0.08941666666666666,3.921791666666667,97.29166666666667,"2,4"
134,2024-09-06 14:09:45.796,57.06166666666667,0.3733333333333333,449.0641666666666,0.0,19.07833333333333,Τάρτα λεμονιού,0.0,15,12.607500000000002,0.013333333333333334,6,20.8,19.07833333333333,191.66666666666666,"1,3"
225,2024-09-18 12:03:26.471,2.5506875,0.523859375,202.12921875,0.0,11.650921875000002,Τζατζίκι,0.0,10,0.57390625,0.04890625,8,12.781884375000002,11.650921875000002,191.515625,"2,3,4"
165,2024-09-11 07:49:16.155,26.201133333333335,8.950058333333335,150.37741666666668,0.0,3.240725,Τηγανητές πιπεριές με σάλτσα,0.0,25,4.730366666666667,0.35841666666666666,3,17.32366,3.240725,461.89166666666665,"2,4"
160,2024-09-11 07:09:56.801,27.977125000000004,7.2233125,486.92474999999996,0.0,12.152687499999999,"Τηγανιά κοτόπουλο με σάλτσα κρασιού, μανιτάρια και πιπεριές",0.0,45,63.68933749999999,0.142125,4,10.62083125,12.152687499999999,544.275,"2,4"
194,2024-09-13 06:54:10.847,27.022935714285715,0.10207678571428572,267.1548392857143,0.0,14.001826785714286,Τηγανίτες γεμιστές με φέτα,0.0,40,7.584939285714286,0.0013749999999999997,14,2.0169532142857145,14.001826785714286,85.4875,"0,1,2,3,4"
193,2024-09-13 06:49:32.523,16.626433333333335,0.2016,283.2749333333333,0.0,23.230819999999998,Τηγανίτες γιαουρτιού με μέλι και κανέλα,0.0,45,1.3957799999999998,0.004708,15,10.997433333333333,23.230819999999998,56.76,"0,1,3"
192,2024-09-12 13:44:01.704,13.202128571428574,1.2831696428571429,131.39594642857145,0.0,6.22794107142857,Τηγανίτες πατάτας,0.0,45,5.749357142857143,0.05851785714285714,14,0.6627607142857144,6.22794107142857,87.51964285714284,"2,4"
95,2024-09-05 10:56:06.232,28.908466666666666,1.8655166666666665,379.622,0.0,22.144933333333327,Τόνος τηγανιά,0.0,20,14.485866666666668,0.06933333333333334,3,4.687576666666667,22.144933333333327,229.3083333333333,"2,4"
148,2024-09-10 08:44:55.848,51.73484999999999,0.8696375000000001,763.590875,0.0,45.336887499999996,Τορτελίνια με κρέμα γάλακτος,0.0,25,33.954525000000004,0.039624999999999994,2,5.108807499999999,45.336887499999996,326.0125,"2,4"
97,2024-09-05 10:55:48.939,48.385000000000005,15.502,544.12,0.0,30.919999999999998,Τορτίγια με αβοκάντο και τόνο,0.0,10,26.865,3.5425000000000004,1,12.870000000000001,30.919999999999998,562.0,"0,1,2,3,4"
262,2024-10-04 07:30:47.907,32.17,1.562,332.74,0.0,17.27,"Τορτίγια με κοτόπουλο, τομάτα και τυρί κρέμα",0.0,5,11.36,0.015,1,6.57,17.27,200.0,"0,1,2,3,4"
252,2024-10-03 10:25:11.623,24.3,3.2399999999999998,166.8,0.0,2.7600000000000002,Τοστ,0.0,5,9.48,0.0,1,1.56,2.7600000000000002,90.0,"0,1,3"
205,2024-09-13 13:52:47.629,25.857500000000005,3.1221875,319.62312499999996,0.0,12.4626875,Τοστ με αυγόφετες στο φούρνο,0.0,15,23.793999999999997,0.009624999999999998,2,3.4741250000000004,12.4626875,183.4375,"0,1,2,3,4"
298,2024-11-28 07:39:28.411,27.349999999999998,0.3,212.775,0.0,3.4250000000000003,Τοστ με ψωμί ζέας,0.0,5,16.5125,0.0,1,2.2325,3.4250000000000003,112.5,"0,1,3"
294,2025-01-10 12:36:31.208,24.900000000000002,3.2399999999999998,185.8,0.0,2.9600000000000004,Τοστ με ψωμί ολικής άλεσης ,0.0,5,13.18,0.0,1,1.6800000000000002,2.9600000000000004,110.0,"0,1,3"
295,2024-11-28 07:34:21.897,28.080000000000002,3.96,184.6,0.0,1.5799999999999998,Τοστ με ψωμί πολύσπορο,0.0,5,12.64,0.0,1,1.92,1.5799999999999998,110.0,"0,1,3"
293,2024-11-28 07:31:59.651,39.54,8.100000000000001,272.20000000000005,0.0,5.66,Τοστ με ψωμί σταρένιο,0.0,5,19.3,0.0,1,2.64,5.66,110.0,"0,1,3"
296,2024-11-28 07:37:56.632,9.857999999999999,0.3,147.58,0.0,7.063999999999999,Τοστ με ψωμί χωριάτικο,0.0,5,10.611999999999998,0.0,1,6.9,7.063999999999999,110.0,"0,1,3"
297,2024-11-28 07:38:48.314,35.220000000000006,1.56,303.4,0.0,8.9,Τοστ με ψωμί χωρίς γλουτένη,0.0,5,12.100000000000001,0.0,1,15.9,8.9,110.0,"0,1,3"
290,2024-10-18 07:24:50.882,62.5335,19.043187500000005,559.433125,0.0,25.088187500000004,Τουρλού Λαχανικών στο φούρνο,0.0,85,17.91025,0.654125,2,27.8589,25.088187500000004,1003.9375,"2,4"
54,2024-08-30 11:04:08.189,28.2375,2.0625,359.75,0.0,12.812500000000002,Τραχανάς γλυκός,0.0,20,4.7625,0.0,4,16.8625,12.812500000000002,175.0,"2,4"
55,2024-08-30 11:07:35.634,69.43645,9.959150000000001,799.93675,0.0,24.831400000000002,Τραχανάς ξινός,0.0,20,25.888675000000003,0.0,2,32.5002275,24.831400000000002,407.9625,"2,4"
180,2024-09-12 08:54:15.932,15.44735,3.891825,168.78649999999996,0.0,3.094575,Τσιπούρα με τομάτα και κρεμμύδι στο φούρνο,0.0,40,21.484025000000003,0.16275,2,7.3489325,3.094575,349.2,"2,4"
135,2024-09-07 08:07:48.214,2.7549900000000003,0.0,145.68220000000002,0.0,9.86369,Τυροκροκέτες,0.0,30,11.1394,0.0,10,0.70602,9.86369,69.4275,"2,3,4"
38,2024-08-29 11:28:20.499,27.592499999999998,0.0,273.74666666666667,0.0,12.93,Τυρόπιτα,0.0,45,12.24,0.0,12,2.9758333333333327,12.93,122.39583333333333,"0,1,2,3,4"
248,2024-09-20 09:05:44.914,17.942416666666663,0.29289583333333336,193.363125,0.0,8.158895833333334,Τυρόπιτα χωρίς φύλλο,0.0,10,11.588999999999999,0.004458333333333332,12,1.9204666666666668,8.158895833333334,108.3125,"0,1,2,3,4"
144,2024-09-10 07:38:51.904,46.1668,0.8446,388.22249999999997,0.0,15.540600000000001,Τυρόψωμο ολικής με ελιές και ρίγανη,0.0,60,14.8887,0.010499999999999999,10,1.45791,15.540600000000001,130.125,"0,1,2,3,4"
7,2024-09-04 12:15:53.375,83.1477,17.3879,569.6055,0.0,15.4514,Φάβα,0.0,35,17.70555,0.05,2,3.355915,15.4514,234.15,"2,4"
174,2024-09-12 07:18:56.012,81.48280000000001,8.939599999999999,808.982,0.0,39.670600000000015,Φακές με λουκάνικο,0.0,40,32.5362,0.096,1,12.020460000000002,39.670600000000015,378.6,"2,4"
75,2025-04-11 10:54:27.408,19.531399999999998,1.8208437499999999,244.7048125,0.0,22.002593750000003,Φακές σούπα,0.0,60,7.28475,2.3403125000000005,4,14.893654999999999,22.002593750000003,132.64375,"2,4"
74,2024-09-04 06:39:43.165,94.63584999999999,2.9789499999999998,898.94525,0.0,43.3967,Φακόρυζο,0.0,25,31.617025,0.051500000000000004,4,2.6581824999999997,43.3967,291.075,"2,4"
204,2024-09-13 13:47:10.384,77.89975,0.5918187500000001,589.9714375000001,0.0,0.8658937500000001,Φαλάφελ στο φούρνο,0.0,60,11.115762500000002,0.006812499999999999,4,1.16100375,0.8658937500000001,144.58124999999998,"2,4"
85,2024-09-04 08:56:27.273,30.29525,4.72425,275.51,0.0,11.329250000000002,Φασολάκια πράσινα λαδερά,0.0,45,14.07225,0.135,4,7.7083,11.329250000000002,447.09375,"2,4"
80,2024-09-04 07:30:53.241,10.61955,2.43885,223.13075000000003,0.0,16.751350000000002,Φασολάκια πράσινα σαλάτα,0.0,15,7.088075,0.0015,4,5.9982975,16.751350000000002,215.56875,"2,4"
220,2024-09-17 13:13:47.359,13.554400000000001,4.880674999999999,352.68974999999995,0.0,26.418675,Φασολάκια στον ατμό με καρύδια και μοτσαρέλα,0.0,20,21.048849999999998,4.68275,1,3.2062049999999997,26.418675,195.925,"2,4"
41,2024-08-29 13:38:37.883,110.29175000000001,6.58575,596.595,0.0,11.136750000000001,Φασόλια γίγαντες στο φούρνο,0.0,120,13.918250000000002,0.139,4,7.5958000000000006,11.136750000000001,392.6875,"2,4"
88,2024-10-03 13:36:15.936,32.010600000000004,4.2334499999999995,387.67274999999995,0.0,23.7137,Φασόλια μαυρομάτικα σαλάτα,0.0,40,11.326025000000001,0.13,4,4.4829325,23.7137,338.95,"2,3,4"
116,2024-09-06 07:45:52.668,16.94815,6.421925000000001,216.13100000000003,0.0,8.857550000000002,Φιλέτο σολομού με λαδολέμονο,0.0,45,15.155850000000001,0.02075,4,1.2427300000000001,8.857550000000002,187.26875,"2,4"
119,2024-09-06 08:11:11.867,12.660625,3.8275,336.91999999999996,0.0,22.9675,"Φριτάτα με σπανάκι, τυριά και μανιτάρια",0.0,45,21.794375,0.0775,4,4.220625,22.9675,332.96875,"2,4"
263,2024-10-04 10:09:35.726,72.574,6.571,449.94000000000005,0.0,13.934000000000001,Φρουτοσαλάτα ,0.0,10,11.742,0.131,1,53.730999999999995,13.934000000000001,442.0,"0,3"
299,2024-12-05 07:30:17.714,30.836,0.6280000000000001,159.10000000000002,0.0,3.0600000000000005,Φρυγανιές με ταχίνι και μέλι,0.0,5,2.982,0.0,1,14.614,3.0600000000000005,48.0,"0"
255,2024-10-03 10:58:51.452,68.6,2.5249999999999995,591.25,0.0,20.974999999999998,"Φυσικός χυμός με μήλο, αχλάδι, γάλα αμυγδάλου και πρωτεϊνη",0.0,5,32.6,0.6749999999999999,1,9.450000000000001,20.974999999999998,205.0,"0"
234,2024-09-19 06:50:21.697,65.40559999999999,1.167,301.6478,0.0,2.32336,Χαλβάς με σιμιγδάλι,0.0,20,4.35394,0.033904000000000004,10,39.44291,2.32336,85.38,"1,3"
190,2024-09-12 13:24:20.465,11.622375,1.4385624999999997,834.99125,0.0,70.45431249999999,Χοιρινή μπριζόλα με μέλι και μουστάρδα,0.0,70,35.82356250000001,0.014124999999999999,4,8.66045625,70.45431249999999,209.375,"2,4"
187,2024-09-12 09:51:45.479,16.760299999999997,2.794896875,530.8615312499999,0.0,36.759646874999994,Χοιρινό με πράσο,0.0,60,32.75401249999999,0.11990625,8,5.100747500000001,36.759646874999994,258.72187499999995,"2,4"
62,2024-09-05 10:55:11.674,43.65825000000001,8.34275,885.5712500000001,0.0,57.62749999999998,Χοιρινό στο φούρνο με πορτοκάλι,0.0,120,42.591625,0.34750000000000003,4,13.8479125,57.62749999999998,573.36875,"2,4"
136,2024-09-07 08:13:18.392,137.29264999999998,2.1700500000000003,1699.301,0.0,93.12304999999999,Χταπόδι με κοφτό μακαρονάκι,0.0,85,65.34635,0.0765,4,8.97898,93.12304999999999,734.64375,"2,4"
640,2025-05-21 11:07:02.635,53.12070000000001,3.550875,823.25625,0.0,53.096175,Χταπόδι στιφάδο,0.0,70,29.1442,2.0767700000000002,1,6.459615000000001,53.096175,540.425,"2,4"
58,2024-09-05 10:54:54.624,99.33569999999999,3.5749,523.1864999999999,0.0,8.580400000000001,Χυλοπίτες με παρμεζάνα,0.0,20,19.067050000000002,0.0,1,4.6333649999999995,8.580400000000001,170.05,"2,4"
291,2024-10-18 07:37:17.035,45.0335,8.6866875,694.3781250000001,0.0,43.67968750000001,Ψάρι με πράσο,0.0,60,6.2017500000000005,0.334625,2,11.76595,43.67968750000001,819.1875,"2,4"
47,2024-08-29 14:13:46.437,42.894666666666666,5.738333333333333,441.7249999999999,0.0,7.104166666666667,Ψαρόσουπα με ρύζι,0.0,90,50.515666666666654,0.23833333333333337,6,5.7431833333333335,7.104166666666667,516.8958333333334,"2,4"
649,2025-05-22 08:38:36.066,22.6487,8.839375,222.36724999999998,0.0,14.620375000000001,Ψητά λαχανικά,0.0,35,4.043,2.3052500000000005,1,13.259615000000002,14.620375000000001,390.525,"2,4"
125,2024-09-06 10:08:53.743,21.796925,7.03655,138.8245,0.0,5.207600000000001,Ψητά λαχανικά με βαλσάμικο,0.0,35,3.928075,0.325,4,15.1140475,5.207600000000001,360.69375,"2,4"
589,2025-01-17 13:04:56.619,16.880466666666667,6.481458333333332,185.19441666666663,0.0,11.261791666666667,Ψητά λαχανικά με φέτα και ρίγανη,0.0,40,6.7010000000000005,1.680416666666667,3,10.70366,11.261791666666667,317.72499999999997,"2,4"
286,2024-10-18 06:33:03.131,31.519891666666666,0.052908333333333335,157.80754166666665,0.0,0.9707,Ψωμί σπιτικό,0.0,120,5.131004166666667,0.008749999999999999,12,2.3434470833333334,0.9707,71.72083333333333,"0,1,2,3,4"
